"";"study";"condition_arm1";"condition_arm2";"multi_arm1";"multi_arm2";"outcome_type";"instrument";"rating";"construct";"time_weeks";"time";"mean_arm1";"sd_arm1";"n_arm1";"mean_arm2";"sd_arm2";"n_arm2";"mean_change_arm1";"mean_change_arm2";"sd_change_arm1";"sd_change_arm2";"n_change_arm1";"n_change_arm2";"dich_paper";"event_arm1";"event_arm2";"totaln_arm1";"totaln_arm2";"precalc_g";"precalc_g_se";"precalc_log_rr";"precalc_log_rr_se";"other_stat";"baseline_m_arm1";"baseline_sd_arm1";"baseline_n_arm1";"baseline_m_arm2";"baseline_sd_arm2";"baseline_n_arm2";"rand_arm1";"rand_arm2";"attr_arm1";"attr_arm2";"rand_ratio";"year";"sg";"ac";"ba";"itt";"rob";"full_ref";"format";"clinical_interview_diagnosis";"clinical_diagnosis_interview";"cbt";"guided";".id";".g";".g_se";".log_rr";".log_rr_se";".event_arm1";".event_arm2";".totaln_arm1";".totaln_arm2"
"32";"Barakat, 2023";"cbt";"wl";"Internet (self-guided)";"wl";"msd";"edeq ec";"self-report";"eating concerns";12;"post";2,2;1,6;38;3,9;1,1;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"no";"Barakat_2023_msd_edeqec_post_12_self-report_cbt_wl_Internet(self-guided)_wl";1,22872028208747;0,248917934303295;NA;NA;NA;NA;NA;NA
"33";"Barakat, 2023";"cbt";"wl";"Internet (self-guided)";"wl";"msd";"edeq";"self-report";"ed psychopathology";12;"post";2,6;1,5;38;3,9;1;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"no";"Barakat_2023_msd_edeq_post_12_self-report_cbt_wl_Internet(self-guided)_wl";1,0121704011362;0,242373415246456;NA;NA;NA;NA;NA;NA
"34";"Barakat, 2023";"cbt";"wl";"Internet (self-guided)";"wl";"msd";"k10";"self-report";"psychiatric distress";12;"post";21,1;8;38;24,7;8,2;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"no";"Barakat_2023_msd_k10_post_12_self-report_cbt_wl_Internet(self-guided)_wl";0,439879218018101;0,230735488352095;NA;NA;NA;NA;NA;NA
"35";"Barakat, 2023";"cbt";"wl";"Internet (self-guided)";"wl";"msd";"edeq lax";"self-report";"laxative use";12;"post";1,3;5,3;38;2,1;6,8;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"no";"Barakat_2023_msd_edeqlax_post_12_self-report_cbt_wl_Internet(self-guided)_wl";0,129699294011394;0,228184735866415;NA;NA;NA;NA;NA;NA
"36";"Barakat, 2023";"cbt";"wl";"Internet (self-guided)";"wl";"msd";"edeq obe";"self-report";"obe frequency";12;"post";7,8;7,7;38;11,7;8,4;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"no";"Barakat_2023_msd_edeqobe_post_12_self-report_cbt_wl_Internet(self-guided)_wl";0,478881440645092;0,231249416252914;NA;NA;NA;NA;NA;NA
"37";"Barakat, 2023";"cbt";"wl";"Internet (self-guided)";"wl";"msd";"edqol";"self-report";"quality of life";12;"post";1,1;0,8;38;1,7;0,6;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"no";"Barakat_2023_msd_edqol_post_12_self-report_cbt_wl_Internet(self-guided)_wl";0,841586908385915;0,238011889920051;NA;NA;NA;NA;NA;NA
"38";"Barakat, 2023";"cbt";"wl";"Internet (self-guided)";"wl";"msd";"edeq sc";"self-report";"shape concern";12;"post";3,3;1,7;38;4,5;1,3;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"no";"Barakat_2023_msd_edeqsc_post_12_self-report_cbt_wl_Internet(self-guided)_wl";0,786400803824335;0,236758067978752;NA;NA;NA;NA;NA;NA
"39";"Barakat, 2023";"cbt";"wl";"Internet (self-guided)";"wl";"msd";"edeq vom";"self-report";"vomiting";12;"post";2,7;5,5;38;9,7;11,9;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"no";"Barakat_2023_msd_edeqvom_post_12_self-report_cbt_wl_Internet(self-guided)_wl";0,744351643262375;0,23585567817967;NA;NA;NA;NA;NA;NA
"40";"Barakat, 2023";"cbt";"wl";"Internet (self-guided)";"wl";"msd";"edeq wc";"self-report";"weight concern";12;"post";2,8;1,7;38;4,1;1,3;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"no";"Barakat_2023_msd_edeqwc_post_12_self-report_cbt_wl_Internet(self-guided)_wl";0,85193420414303;0,238255673644035;NA;NA;NA;NA;NA;NA
"41";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"abstinence";"zero OBEs";"self-report";"binge abstinence";12;"post";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;2;37;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_abstinence_zeroOBEs_post_12_self-report_cbt_wl_Internet(guided)_wl";-0,889481523771867;0,456808441462746;1,43893809460531;0,756526237041352;8;2;37;39
"42";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"edeq r";"self-report";"restraint";12;"post";1,5;1,3;37;3,4;1,6;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_edeqr_post_12_self-report_cbt_wl_Internet(guided)_wl";1,28658028878789;0,252553021434455;NA;NA;NA;NA;NA;NA
"43";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"edeq exer";"self-report";"driven exercise";12;"post";2,3;5,6;37;4,2;5,8;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_edeqexer_post_12_self-report_cbt_wl_Internet(guided)_wl";0,329736476204184;0,231080353486655;NA;NA;NA;NA;NA;NA
"44";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"edeq ec";"self-report";"eating concerns";12;"post";1,9;1,4;37;3,9;1,1;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_edeqec_post_12_self-report_cbt_wl_Internet(guided)_wl";1,57749933240182;0,263396894699857;NA;NA;NA;NA;NA;NA
"45";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"edeq";"self-report";"ed psychopathology";12;"post";2,3;1,3;37;3,9;1;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_edeq_post_12_self-report_cbt_wl_Internet(guided)_wl";1,37034623092812;0,255494579040142;NA;NA;NA;NA;NA;NA
"46";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"k10";"self-report";"psychiatric distress";12;"post";19,3;6,8;37;24,7;8,2;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_k10_post_12_self-report_cbt_wl_Internet(guided)_wl";0,707826111566288;0,236711427425737;NA;NA;NA;NA;NA;NA
"47";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"edeq lax";"self-report";"laxative use";12;"post";1;5;37;2,1;6,8;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_edeqlax_post_12_self-report_cbt_wl_Internet(guided)_wl";0,181703710658174;0,229977718384144;NA;NA;NA;NA;NA;NA
"48";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"edeq obe";"self-report";"obe frequency";12;"post";5,5;6,8;37;11,7;8,4;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_edeqobe_post_12_self-report_cbt_wl_Internet(guided)_wl";0,800806373676542;0,238692708116526;NA;NA;NA;NA;NA;NA
"49";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"edqol";"self-report";"quality of life";12;"post";1,4;0,6;37;1,7;0,6;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_edqol_post_12_self-report_cbt_wl_Internet(guided)_wl";-0,494915254237288;0,233051044859614;NA;NA;NA;NA;NA;NA
"50";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"edeq sc";"self-report";"shape concern";12;"post";3;1,6;37;4,5;1,3;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_edeqsc_post_12_self-report_cbt_wl_Internet(guided)_wl";1,02135648321903;0,244280066879735;NA;NA;NA;NA;NA;NA
"51";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"edeq vom";"self-report";"vomiting";12;"post";6,8;10,6;37;9,7;11,9;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_edeqvom_post_12_self-report_cbt_wl_Internet(guided)_wl";0,254335949402746;0,230439608326117;NA;NA;NA;NA;NA;NA
"52";"Barakat, 2023";"cbt";"wl";"Internet (guided)";"wl";"msd";"edeq wc";"self-report";"weight concern";12;"post";2,7;1,7;37;4,1;1,3;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.";"web";"yes";"bn";"yes";"yes";"Barakat_2023_msd_edeqwc_post_12_self-report_cbt_wl_Internet(guided)_wl";0,918997412758451;0,241534884866855;NA;NA;NA;NA;NA;NA
"53";"Carrard, 2011";"cbt";"wl";NA;NA;"abstinence";"zero OBEs";"self-report";"binge abstinence";24;"post";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;3;37;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.";"web";"yes";"bed";"yes";"yes";"Carrard_2011_abstinence_zeroOBEs_post_24_self-report_cbt_wl_NA_NA";-0,990007713513174;0,382502611293609;1,46633706879343;0,596826906399465;13;3;37;37
"54";"Carrard, 2011";"cbt";"wl";NA;NA;"msd";"ede bd";"self-report";"body dissatisfaction";24;"post";19;7;37;18,9;6,8;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.";"web";"yes";"bed";"yes";"yes";"Carrard_2011_msd_edebd_post_24_self-report_cbt_wl_NA_NA";-0,0143397555436419;0,232498328907102;NA;NA;NA;NA;NA;NA
"55";"Carrard, 2011";"cbt";"wl";NA;NA;"msd";"bdi-ii";"self-report";"depression";24;"post";10;7,4;37;13,2;9,6;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.";"web";"yes";"bed";"yes";"yes";"Carrard_2011_msd_bdi-ii_post_24_self-report_cbt_wl_NA_NA";0,369454499100452;0,234512081021087;NA;NA;NA;NA;NA;NA
"56";"Carrard, 2011";"cbt";"wl";NA;NA;"msd";"edeq r";"self-report";"restraint";24;"post";1,7;1,4;37;1,8;1,3;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.";"web";"yes";"bed";"yes";"yes";"Carrard_2011_msd_edeqr_post_24_self-report_cbt_wl_NA_NA";0,0732495580822718;0,232574885528831;NA;NA;NA;NA;NA;NA
"57";"Carrard, 2011";"cbt";"wl";NA;NA;"msd";"edeq";"self-report";"ed psychopathology";24;"post";2,5;1,1;37;2,9;1;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.";"web";"yes";"bed";"yes";"yes";"Carrard_2011_msd_edeq_post_24_self-report_cbt_wl_NA_NA";0,376543621853314;0,234589871847837;NA;NA;NA;NA;NA;NA
"58";"Carrard, 2011";"cbt";"wl";NA;NA;"msd";"scl-90r";"self-report";"psychiatric distress";24;"post";0,6;0,4;37;0,8;0,5;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.";"web";"yes";"bed";"yes";"yes";"Carrard_2011_msd_scl-90r_post_24_self-report_cbt_wl_NA_NA";0,437108758261414;0,23531350495955;NA;NA;NA;NA;NA;NA
"59";"Carrard, 2011";"cbt";"wl";NA;NA;"msd";"edeq obe";"self-report";"obe frequency";24;"post";5,5;7,4;37;9,1;8,8;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.";"web";"yes";"bed";"yes";"yes";"Carrard_2011_msd_edeqobe_post_24_self-report_cbt_wl_NA_NA";0,438165535284611;0,235327066329738;NA;NA;NA;NA;NA;NA
"60";"Carrard, 2011";"cbt";"wl";NA;NA;"msd";"iwqol";"self-report";"quality of life";24;"post";71,7;16,7;37;71,8;18;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.";"web";"yes";"bed";"yes";"yes";"Carrard_2011_msd_iwqol_post_24_self-report_cbt_wl_NA_NA";-0,00569944282031121;0,232495759530458;NA;NA;NA;NA;NA;NA
"61";"Carrard, 2011";"cbt";"wl";NA;NA;"msd";"rse";"self-report";"self-esteem";24;"post";21,3;4,2;37;19,1;4,9;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.";"web";"yes";"bed";"yes";"yes";"Carrard_2011_msd_rse_post_24_self-report_cbt_wl_NA_NA";0,477052986592172;0,235848281585711;NA;NA;NA;NA;NA;NA
"62";"Carrard, 2011";"cbt";"wl";NA;NA;"msd";"edeq sc";"self-report";"shape concern";24;"post";3,7;1,3;37;4,1;1,3;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"sr";1;"low";"Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.";"web";"yes";"bed";"yes";"yes";"Carrard_2011_msd_edeqsc_post_24_self-report_cbt_wl_NA_NA";0,304476011793085;0,233866942942861;NA;NA;NA;NA;NA;NA
"63";"Fitzsimmons-Craft, 2020";"cbt";"tau";NA;NA;"abstinence";"zero ED behav";"self-report";"zero eating disorder behaviours";32;"post";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;16;385;305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.";"web";"no";NA;"yes";"yes";"Fitzsimmons-Craft_2020_abstinence_zeroEDbehav_post_32_self-report_cbt_tau_NA_NA";0,00568742745849774;0,189948554414007;-0,00978800636616282;0,326533166581907;20;16;385;305
