;study;condition_arm1;condition_arm2;multi_arm1;multi_arm2;outcome_type;instrument;rating;construct;time_weeks;time;mean_arm1;sd_arm1;n_arm1;mean_arm2;sd_arm2;n_arm2;mean_change_arm1;mean_change_arm2;sd_change_arm1;sd_change_arm2;n_change_arm1;n_change_arm2;dich_paper;event_arm1;event_arm2;totaln_arm1;totaln_arm2;precalc_g;precalc_g_se;precalc_log_rr;precalc_log_rr_se;other_stat;baseline_m_arm1;baseline_sd_arm1;baseline_n_arm1;baseline_m_arm2;baseline_sd_arm2;baseline_n_arm2;rand_arm1;rand_arm2;attr_arm1;attr_arm2;rand_ratio;year;sg;ac;ba;itt;rob;full_ref;format;clinical_interview_diagnosis;clinical_diagnosis_interview;cbt;guided;.id;.g;.g_se;.log_rr;.log_rr_se;.event_arm1;.event_arm2;.totaln_arm1;.totaln_arm2
93;Hamatani, 2025;cbt;wl;;;msd;edeq obe;self-report;obe frequency;12,0;post;5,41;5,36;29,0;6,57;7,17;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hamatani, S., Matsumoto, K., Andersson, G., Sato, Y., Fukudo, S., Sudo, Y., ... & Inoue, T. (2025). Guided internet-based cognitive behavior therapy for women with bulimia nervosa: a randomized clinical trial. JAMA network open, 8(8), e2525165.;web;yes;bn;yes;yes;Hamatani_2025_msd_edeqobe_post_12_self-report_cbt_wl_NA_NA;0,18038444693886;0,260958383654278;;;;;;
94;Hamatani, 2025;cbt;wl;;;msd;eq5d5l;self-report;quality of life;12,0;post;0,81;0,14;29,0;0,83;0,14;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hamatani, S., Matsumoto, K., Andersson, G., Sato, Y., Fukudo, S., Sudo, Y., ... & Inoue, T. (2025). Guided internet-based cognitive behavior therapy for women with bulimia nervosa: a randomized clinical trial. JAMA network open, 8(8), e2525165.;web;yes;bn;yes;yes;Hamatani_2025_msd_eq5d5l_post_12_self-report_cbt_wl_NA_NA;-0,140969162995594;0,260747085295636;;;;;;
95;Hamatani, 2025;cbt;wl;;;msd;bbq;self-report;quality of life;12,0;post;34,34;22,93;29,0;28,23;20,73;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hamatani, S., Matsumoto, K., Andersson, G., Sato, Y., Fukudo, S., Sudo, Y., ... & Inoue, T. (2025). Guided internet-based cognitive behavior therapy for women with bulimia nervosa: a randomized clinical trial. JAMA network open, 8(8), e2525165.;web;yes;bn;yes;yes;Hamatani_2025_msd_bbq_post_12_self-report_cbt_wl_NA_NA;0,276084656235655;0,261685814664754;;;;;;
96;Hartmann, 2024;cbt;wl;;;msd;gad7;self-report;anxiety;12,0;post;8,98;5,08;60,0;9,03;4,91;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hartmann, S., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Pruessner, L. (2024). Web-based cognitive behavioral treatment for bulimia nervosa: a randomized clinical trial. JAMA Network Open, 7(7), e2419019.;web;yes;bn;yes;yes;Hartmann_2024_msd_gad7_post_12_self-report_cbt_wl_NA_NA;0,0099613551973262;0,176521413684298;;;;;;
97;Hartmann, 2024;cbt;wl;;;msd;edeq comp;self-report;compensatory behavior;12,0;post;8,5;13,98;60,0;14,97;20,13;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hartmann, S., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Pruessner, L. (2024). Web-based cognitive behavioral treatment for bulimia nervosa: a randomized clinical trial. JAMA Network Open, 7(7), e2419019.;web;yes;bn;yes;yes;Hartmann_2024_msd_edeqcomp_post_12_self-report_cbt_wl_NA_NA;0,366622900427917;0,178007356516394;;;;;;
98;Hartmann, 2024;cbt;wl;;;msd;phq9;self-report;depression;12,0;post;11,02;5,67;60,0;12,39;5,22;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hartmann, S., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Pruessner, L. (2024). Web-based cognitive behavioral treatment for bulimia nervosa: a randomized clinical trial. JAMA Network Open, 7(7), e2419019.;web;yes;bn;yes;yes;Hartmann_2024_msd_phq9_post_12_self-report_cbt_wl_NA_NA;0,250638692231159;0,1772168586657;;;;;;
99;Hartmann, 2024;cbt;wl;;;msd;edeq;self-report;ed psychopathology;12,0;post;3,31;1,24;60,0;3,65;1,14;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hartmann, S., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Pruessner, L. (2024). Web-based cognitive behavioral treatment for bulimia nervosa: a randomized clinical trial. JAMA Network Open, 7(7), e2419019.;web;yes;bn;yes;yes;Hartmann_2024_msd_edeq_post_12_self-report_cbt_wl_NA_NA;0,284620535488915;0,177418029388902;;;;;;
100;Hartmann, 2024;cbt;wl;;;msd;cia;self-report;impairment;12,0;post;25,62;11,55;60,0;30,13;10,18;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hartmann, S., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Pruessner, L. (2024). Web-based cognitive behavioral treatment for bulimia nervosa: a randomized clinical trial. JAMA Network Open, 7(7), e2419019.;web;yes;bn;yes;yes;Hartmann_2024_msd_cia_post_12_self-report_cbt_wl_NA_NA;0,413665504744684;0,178411300570987;;;;;;
101;Hartmann, 2024;cbt;wl;;;msd;edeq obe;self-report;obe frequency;12,0;post;8,43;9,46;60,0;14,61;16,15;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hartmann, S., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Pruessner, L. (2024). Web-based cognitive behavioral treatment for bulimia nervosa: a randomized clinical trial. JAMA Network Open, 7(7), e2419019.;web;yes;bn;yes;yes;Hartmann_2024_msd_edeqobe_post_12_self-report_cbt_wl_NA_NA;0,456350580331654;0,178819046966507;;;;;;
102;Hartmann, 2024;cbt;wl;;;msd;who wbi;self-report;quality of life;12,0;post;39,07;20,8;60,0;40,52;19,56;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hartmann, S., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Pruessner, L. (2024). Web-based cognitive behavioral treatment for bulimia nervosa: a randomized clinical trial. JAMA Network Open, 7(7), e2419019.;web;yes;bn;yes;yes;Hartmann_2024_msd_whowbi_post_12_self-report_cbt_wl_NA_NA;-0,0715502706260321;0,176577178627674;;;;;;
103;Hartmann, 2024;cbt;wl;;;msd;rse;self-report;self-esteem;12,0;post;16,58;7,44;60,0;15,55;6,46;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Hartmann, S., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Pruessner, L. (2024). Web-based cognitive behavioral treatment for bulimia nervosa: a randomized clinical trial. JAMA Network Open, 7(7), e2419019.;web;yes;bn;yes;yes;Hartmann_2024_msd_rse_post_12_self-report_cbt_wl_NA_NA;0,147695829291009;0,176762497303097;;;;;;
104;Heron, 2012;cbt;other ctrl;CBT;other ctrl;msd;edeq;self-report;ed psychopathology;8,0;post;109,14;32,15;44,0;115,16;34,51;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Heron, K. E. (2011). Ecological Momentary Intervention [EMI]: incorporating mobile technology into a disordered eating treatment program for college women. Syracuse University.;web;no;;yes;no;Heron_2012_msd_edeq_post_8_self-report_cbt_otherctrl_CBT_otherctrl;0,178982055039518;0,214873208514004;;;;;;
105;Heron, 2012;cbt;other ctrl;CBT;other ctrl;msd;bsq;self-report;body dissatisfaction;8,0;post;2,95;1,04;44,0;3,18;1,16;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Heron, K. E. (2011). Ecological Momentary Intervention [EMI]: incorporating mobile technology into a disordered eating treatment program for college women. Syracuse University.;web;no;;yes;no;Heron_2012_msd_bsq_post_8_self-report_cbt_otherctrl_CBT_otherctrl;0,207065466045179;0,215020745490839;;;;;;
106;Heron, 2012;cbt;other ctrl;CBT (+EMI);other ctrl;msd;edeq;self-report;ed psychopathology;8,0;post;119,37;33,36;44,0;115,16;34,51;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Heron, K. E. (2011). Ecological Momentary Intervention [EMI]: incorporating mobile technology into a disordered eating treatment program for college women. Syracuse University.;web;no;;yes;no;Heron_2012_msd_edeq_post_8_self-report_cbt_otherctrl_CBT(+EMI)_otherctrl;-0,122969682715963;0,21464284500086;;;;;;
107;Heron, 2012;cbt;other ctrl;CBT (+EMI);other ctrl;msd;bsq;self-report;body dissatisfaction;8,0;post;3,27;1,24;44,0;3,18;1,16;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;1;high;Heron, K. E. (2011). Ecological Momentary Intervention [EMI]: incorporating mobile technology into a disordered eating treatment program for college women. Syracuse University.;web;no;;yes;no;Heron_2012_msd_bsq_post_8_self-report_cbt_otherctrl_CBT(+EMI)_otherctrl;-0,0742659337578935;0,214511895027711;;;;;;
108;Hotzel, 2014;motivation enhancement;wl;;;msd;edeq r;self-report;restraint;8,0;post;3,51;1,5;103,0;3,48;1,35;105,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Hötzel, K., von Brachel, R., Schmidt, U., Rieger, E., Kosfelder, J., Hechler, T., ... & Vocks, S. (2014). An internet-based program to enhance motivation to change in females with symptoms of an eating disorder: a randomized controlled trial. Psychological medicine, 44(9), 1947-1963.;web;no;;no;yes;Hotzel_2014_msd_edeqr_post_8_self-report_motivationenhancement_wl_NA_NA;-0,0209575804293513;0,138685294625094;;;;;;
109;Hotzel, 2014;motivation enhancement;wl;;;msd;edeq ec;self-report;eating concerns;8,0;post;2,79;1,39;103,0;2,91;1,39;105,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Hötzel, K., von Brachel, R., Schmidt, U., Rieger, E., Kosfelder, J., Hechler, T., ... & Vocks, S. (2014). An internet-based program to enhance motivation to change in females with symptoms of an eating disorder: a randomized controlled trial. Psychological medicine, 44(9), 1947-1963.;web;no;;no;yes;Hotzel_2014_msd_edeqec_post_8_self-report_motivationenhancement_wl_NA_NA;0,0860162416846597;0,138746038957169;;;;;;
110;Hotzel, 2014;motivation enhancement;wl;;;msd;rse;self-report;self-esteem;8,0;post;15,82;3,99;103,0;15,98;4,36;105,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Hötzel, K., von Brachel, R., Schmidt, U., Rieger, E., Kosfelder, J., Hechler, T., ... & Vocks, S. (2014). An internet-based program to enhance motivation to change in females with symptoms of an eating disorder: a randomized controlled trial. Psychological medicine, 44(9), 1947-1963.;web;no;;no;yes;Hotzel_2014_msd_rse_post_8_self-report_motivationenhancement_wl_NA_NA;-0,0381298572375902;0,138694152456185;;;;;;
111;Hotzel, 2014;motivation enhancement;wl;;;msd;edeq sc;self-report;shape concern;8,0;post;4,05;1,38;103,0;4,03;1,39;105,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Hötzel, K., von Brachel, R., Schmidt, U., Rieger, E., Kosfelder, J., Hechler, T., ... & Vocks, S. (2014). An internet-based program to enhance motivation to change in females with symptoms of an eating disorder: a randomized controlled trial. Psychological medicine, 44(9), 1947-1963.;web;no;;no;yes;Hotzel_2014_msd_edeqsc_post_8_self-report_motivationenhancement_wl_NA_NA;-0,0143871969325098;0,138683267234769;;;;;;
112;Hotzel, 2014;motivation enhancement;wl;;;msd;edeq vom;self-report;vomiting;8,0;post;6,72;9,2;103,0;8,9;10,91;105,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Hötzel, K., von Brachel, R., Schmidt, U., Rieger, E., Kosfelder, J., Hechler, T., ... & Vocks, S. (2014). An internet-based program to enhance motivation to change in females with symptoms of an eating disorder: a randomized controlled trial. Psychological medicine, 44(9), 1947-1963.;web;no;;no;yes;Hotzel_2014_msd_edeqvom_post_8_self-report_motivationenhancement_wl_NA_NA;0,215064304143712;0,139084674519221;;;;;;
113;Hotzel, 2014;motivation enhancement;wl;;;msd;edeq wc;self-report;weight concern;8,0;post;3,72;1,45;103,0;3,62;1,39;105,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Hötzel, K., von Brachel, R., Schmidt, U., Rieger, E., Kosfelder, J., Hechler, T., ... & Vocks, S. (2014). An internet-based program to enhance motivation to change in females with symptoms of an eating disorder: a randomized controlled trial. Psychological medicine, 44(9), 1947-1963.;web;no;;no;yes;Hotzel_2014_msd_edeqwc_post_8_self-report_motivationenhancement_wl_NA_NA;-0,0701645640839843;0,13872443343577;;;;;;
114;Jacobi, 2012;cbt;wl;;;abstinence;zero ED behav;self-report;binge abstinence;8,0;post;;;;;;;;;;;;;;23,0;10,0;64,0;62,0;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_abstinence_zeroEDbehav_post_8_self-report_cbt_wl_NA_NA;0,58666489109135;0,238477168093193;0,801160424620524;0,334251744365681;23,0;10,0;64,0;62,0
115;Jacobi, 2012;cbt;wl;;;msd;edi;self-report;body dissatisfaction;8,0;post;4,1;1,0;51,0;4,2;0,9;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edi_post_8_self-report_cbt_wl_NA_NA;0,104389414252201;0,197211327288364;;;;;;
116;Jacobi, 2012;cbt;wl;;;msd;bdi;self-report;depression;8,0;post;6,8;6,6;51,0;6,9;4,5;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_bdi_post_8_self-report_cbt_wl_NA_NA;0,0176040416119372;0,197079018158582;;;;;;
117;Jacobi, 2012;cbt;wl;;;msd;edeq r;self-report;restraint;8,0;post;1,7;1,3;51,0;1,9;1,3;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeqr_post_8_self-report_cbt_wl_NA_NA;0,152700897117771;0,197366432490705;;;;;;
118;Jacobi, 2012;cbt;wl;;;msd;edeq ec;self-report;eating concerns;8,0;post;0,9;0,9;51,0;0,9;0,8;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeqec_post_8_self-report_cbt_wl_NA_NA;0,0;0,197075143962967;;;;;;
119;Jacobi, 2012;cbt;wl;;;msd;edeq;self-report;ed psychopathology;8,0;post;1,9;1,11;51,0;2,0;1,0;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeq_post_8_self-report_cbt_wl_NA_NA;0,0940019352405478;0,1971855805465;;;;;;
120;Jacobi, 2012;cbt;wl;;;msd;gsi;self-report;psychiatric distress;8,0;post;0,4;0,4;51,0;0,5;0,3;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_gsi_post_8_self-report_cbt_wl_NA_NA;0,281127135226254;0,198060701523721;;;;;;
121;Jacobi, 2012;cbt;wl;;;msd;edeq obe;self-report;obe frequency;8,0;post;0,1;0,5;51,0;0,1;0,2;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeqobe_post_8_self-report_cbt_wl_NA_NA;0,0;0,197075143962967;;;;;;
122;Jacobi, 2012;cbt;wl;;;msd;edeq sc;self-report;shape concern;8,0;post;2,8;1,4;51,0;2,9;1,2;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeqsc_post_8_self-report_cbt_wl_NA_NA;0,076183260035686;0,197147687749787;;;;;;
123;Jacobi, 2012;cbt;wl;;;msd;wcs;self-report;weight concern;8,0;post;50,8;14,8;51,0;52,1;15,7;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_wcs_post_8_self-report_cbt_wl_NA_NA;0,0845498268244803;0,197164492623928;;;;;;
124;Jacobi, 2012;cbt;wl;;;msd;edeq wc;self-report;weight concern;8,0;post;2,1;1,3;51,0;2,3;1,1;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeqwc_post_8_self-report_cbt_wl_NA_NA;0,164989797377875;0,197415161042787;;;;;;
125;Jacobi, 2012;cbt;wl;;;abstinence;zero ED behav;self-report;binge abstinence;24,0;fu;;;;;;;;;;;;;;23,0;14,0;64,0;62,0;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_abstinence_zeroEDbehav_fu_24_self-report_cbt_wl_NA_NA;0,358419904648867;0,22062141304353;0,464688187999311;0,288362272220331;23,0;14,0;64,0;62,0
126;Jacobi, 2012;cbt;wl;;;msd;edi;self-report;body dissatisfaction;24,0;fu;3,9;0,9;51,0;4,3;1,1;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edi_fu_24_self-report_cbt_wl_NA_NA;0,39466528681321;0,199012855225806;;;;;;
127;Jacobi, 2012;cbt;wl;;;msd;bdi;self-report;depression;24,0;fu;8,0;7,0;51,0;7,9;5,8;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_bdi_fu_24_self-report_cbt_wl_NA_NA;-0,0154552048087842;0,197078130083131;;;;;;
128;Jacobi, 2012;cbt;wl;;;msd;edeq r;self-report;restraint;24,0;fu;1,4;1,1;51,0;2,0;1,3;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeqr_fu_24_self-report_cbt_wl_NA_NA;0,494158907492808;0,200104630457782;;;;;;
129;Jacobi, 2012;cbt;wl;;;msd;edeq ec;self-report;eating concerns;24,0;fu;0,8;0,7;51,0;1,0;0,9;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeqec_fu_24_self-report_cbt_wl_NA_NA;0,24592330250784;0,197829766410721;;;;;;
130;Jacobi, 2012;cbt;wl;;;msd;edeq;self-report;ed psychopathology;24,0;fu;1,6;1,0;51,0;2,1;1,0;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeq_fu_24_self-report_cbt_wl_NA_NA;0,496277915632754;0,200130468947219;;;;;;
131;Jacobi, 2012;cbt;wl;;;msd;gsi;self-report;psychiatric distress;24,0;fu;0,5;0,4;51,0;0,5;0,4;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_gsi_fu_24_self-report_cbt_wl_NA_NA;0,0;0,197075143962967;;;;;;
132;Jacobi, 2012;cbt;wl;;;msd;edeq obe;self-report;obe frequency;24,0;fu;0,0;0,2;51,0;0,2;0,8;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeqobe_fu_24_self-report_cbt_wl_NA_NA;0,33896642740844;0,198506343878142;;;;;;
133;Jacobi, 2012;cbt;wl;;;msd;edeq sc;self-report;shape concern;24,0;fu;2,4;1,3;51,0;2,9;1,4;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeqsc_fu_24_self-report_cbt_wl_NA_NA;0,367226940379008;0,198753887347563;;;;;;
134;Jacobi, 2012;cbt;wl;;;msd;wcs;self-report;weight concern;24,0;fu;49,4;17,2;51,0;53,1;16,1;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_wcs_fu_24_self-report_cbt_wl_NA_NA;0,22051977738183;0,197682142752121;;;;;;
135;Jacobi, 2012;cbt;wl;;;msd;edeq wc;self-report;weight concern;24,0;fu;1,9;1,2;51,0;2,4;1,2;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;1;0;high;Jacobi, C., Völker, U., Trockel, M. T., & Taylor, C. B. (2012). Effects of an Internet-based intervention for subthreshold eating disorders: a randomized controlled trial. Behaviour research and therapy, 50(2), 93-99.;web;no;;yes;yes;Jacobi_2012_msd_edeqwc_fu_24_self-report_cbt_wl_NA_NA;0,413564929693962;0,199201869348806;;;;;;
136;Jacobi, 2018;fbt;wl;;;msd;ede r;interview;restraint;6,0;post;0,86;1,27;16,0;1,27;1,68;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;0;1;high;Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.;web;no;;yes;yes;Jacobi_2018_msd_eder_post_6_interview_fbt_wl_NA_NA;0,261362752970258;0,319071053227555;;;;;;
137;Jacobi, 2018;fbt;wl;;;msd;ede de;interview;driven exercise;6,0;post;24,4;5,77;5,0;11,0;10,39;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;0;1;high;Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.;web;no;;no;yes;Jacobi_2018_msd_edede_post_6_interview_fbt_wl_NA_NA;-1,39974644860601;0,662319663623794;;;;;;
138;Jacobi, 2018;fbt;wl;;;msd;ede ec;interview;eating concerns;6,0;post;0,49;0,58;16,0;0,8;1,29;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;0;1;high;Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.;web;no;;no;yes;Jacobi_2018_msd_edeec_post_6_interview_fbt_wl_NA_NA;0,281643882067109;0,319284407062791;;;;;;
139;Jacobi, 2018;fbt;wl;;;msd;ede;interview;ed psychopathology;6,0;post;1,09;1,02;16,0;1,38;1,54;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;0;1;high;Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.;web;no;;no;yes;Jacobi_2018_msd_ede_post_6_interview_fbt_wl_NA_NA;0,207934310057202;0,318584758234993;;;;;;
